,title,onion
333,Wisconsin Primary Voters Receive ‘I Voted’ Gravestones,1
334,Senator Kelly Loeffler Asks For Prayers After Losing $3 On Single Stock Due To Coronavirus,1
335,Ratings-Hungry Chris Cuomo Devotes Program To Interviewing 23 Other Cuomo Brothers,1
336,"Uh, Thanks?: Sony Has Announced That PlayStation Plus Subscribers Can Download The Movie ‘Spanglish’ For Free During The Month Of April",1
337,11 AMAZING Photos Of Doug Bramowski As He Slowly Realizes His Wife Is Having An Affair,1
338,"Your Horoscopes — Week Of April 7, 2020",1
339,European Vacation Dispatch From Leslie Price,1
340,"Boris Johnson Released From Hospital After Defunding It, Shutting It Down",1
341,Georgia Governor Argues That Closing State’s Beaches An Attack On Citizens’ Fundamental Right To Get Wet ’N’ Wild,1
342,"Crazed, Quarantined Mental Health Experts Recommend Scrawling ‘Everything Will Be Okay’ In Feces On Wall",1
343,Trump Admits 18 New States To Increase Competition For Medical Supplies,1
344,Scientists Announce They Have Probably Successfully Taught Sign Language To Snakes,1
345,"Surgeon General: ‘This Week Will Be Like Another Pearl Harbor—And Not In A Good Way, Either’",1
346,15 Most Common Misspellings,1
347,NYPD Razes Central Park Hospital Tents For Violating Outdoor Encampment Laws,1
348,CORONAVIRUS LOCKDOWN DAY FIVE: The Last Will And Testament Of Topical Host Leslie Price,1
349,Southern Governors Argue Covid-19 Good Christian Virus That Wouldn’t Dare Spread During Church,1
350,Jared Kushner Says States Should Have Planned Ahead Before Joining The Union,1
351,"I Created The Microsoft Zune, Planned The Bay Of Pigs, And Designed The Challenger Shuttle: Here Is What The Democrats Must Do To Beat Trump In November",1
352,Review: ‘Resident Evil 3’ Remaster Makes Game Even Scarier By Replacing The Nemesis With Romanian Dictator Nicolae Ceaușescu,1
353,Remington Releases .000009 Millimeter Anti-Viral Bullet,1
354,"ESPN Execs: ‘Fuck It, Air The Dogfighting’",1
355,"Los Angeles Mayor Urges Residents To Wear Face Masks, Lose 15 Pounds, Maybe Go Brunette",1
356,CORONAVIRUS LOCKDOWN DAY FOUR: Host Leslie Price Confronts The Cursed Scratching Within His Walls,1
357,"Woman Working From Home Not Sure She’ll Ever Be Able To Go Back To Regularly Wearing Bra, Dress, Big White Gloves, Minnie Mouse Head",1
358,Cousin Reluctantly Checked In On,1
359,"‘They’re Doing Something To The Street,’ Reports Nation Staring Out Window",1
360,Quarantined Umpire Cleans His Entire Home With Tiny Brush,1
361,BREAKING: This Is A Test Of ,1
362,Careless Imprisoned Migrants Showing Zero Respect For Social-Distancing Rules,1
363,CORONAVIRUS LOCKDOWN DAY THREE: Scientists No Closer To Understanding How Pressing Buzzer Unlocks Apartment Door,1
364,Study Finds Most Restaurants Fail Within First Year Of It Becoming Illegal To Go To Them,1
365,Anthropologists Who Discovered Existence Of Goblins Just Going To Let Coronavirus Thing Die Down Before Making Announcement,1
366,Life Risked Once Again Purchasing Frozen Waffles,1
367,Video Games Are Officially Art! Andres Serrano Just Submerged A Copy Of ‘Super Mario Odyssey’ In A Jar Of Piss,1
368,Avid Sports Bettor Forced To Gamble On Stock Market Like Real Degenerate,1
369,Rikers Inmates Punished After Guards Catch Them Trying To Make Bootleg Coronavirus Vaccine,1
370,It Instantly Clear Girlfriend Used To Fuck Guy Being Mentioned In Anecdote,1
371,CORONAVIRUS LOCKDOWN DAY TWO: Porn Industry Leaders Announce Immediate Closures Of All Orifices,1
372,Horse Probably Only Vegetarian For Attention,1
373,Trump Tackles Medical Supply Shortage By Awarding ExxonMobil Contract To Drill For Ventilators In Arctic,1
374,New York Quickly Builds Thousands Of Emergency Hamptons Mansions To Shelter Wealthy,1
375,Tips For Getting Started On ‘Persona 5 Royal’,1
376,Employee Proves Diligence By Arriving To Video Conference Call Extra Hour Early Every Morning,1
377,Man Watching Space Force Rocket Launch Gazes In Awe At The Power Of Human Stupidity,1
378,CORONAVIRUS LOCKDOWN DAY ONE: Jesus Christ Cancels Return To Earth Amid Pandemic,1
379,New York City Health Officials Board Up Sun To Discourage Large Groups From Gathering Outside,1
380,"‘What Is This Strange Sensation,’ Announces Nation Putting On Shoes For First Time In A While",1
381,Trump Delays Easter To July 15 To Keep Promise On Coronavirus,1
382,New Report Finds Americans Willing To Trust Scientific Knowledge Of Anyone Holding Glass Beaker Up To Light,1
383,Psychologists: So-Called ‘Dr. Fauci’ Just A Figment Of Nation’s Collective Imagination,1
384,"Amazon Announces Unlimited Time Off, Increased Health Benefits For All Warehouse Robots",1
385,Trump Announces Plan To Retrain Nation’s 3 Million Unemployed Americans As Human Ventilators,1
386,Doctors Encourage More Women To Regularly Perform Breast Self-Exams To See If They Need Implants,1
387,Kawhi Leonard Misses Second Consecutive Family Game Night Citing Load Management,1
388,What’s In Congress’ Coronavirus Stimulus Bill,1
389,Global Pandemic That Has Killed Thousands Giving Woman Just The Push She Needed To Organize Tupperware Cabinet,1
390,Department Of Interior Announces Birds Will Continue Going About Regular Bird Activities During Pandemic,1
391,"Miss E3? Check Out Our Recreation With A Bunch Of Sweating, Overheated Gamers We Locked In Our Janitorial Closet",1
392,NASA Finds Life Drowned On Mars,1
393,Man Reflects On Cyclical Nature Of Existence After Learning McDonald’s Has Stopped Offering All-Day Breakfast Once Again,1
394,Unpatriotic Whiner Demands Ventilator,1
395,"Congress Sets Aside $1,200 In Trust For Each American Until They Prove They’re Responsible Enough To Handle It",1
396,British Man Astounded To Hear How Much It Would Cost To Get Mustard Jar Removed From Rectum Under U.S. Healthcare System,1
397,Jigsaw Puzzle Missing Like 999 Pieces,1
398,Tom Brady Awakens From Week-Long Kombucha Bender To Discover He’s A Tampa Bay Buccaneer,1
399,"National Park Service Under Fire For Wasting $40 Million To Pamper A Single, Charming Moose",1
400,"Deal Alert: The Federal Government Is Cutting You A $1,200 Stimulus Check That You Can, And Should, Spend Exclusively On 75 Copies Of ‘Stardew Valley’",1
401,TheOnion.com Has Been Designated As A Pandemic Shelter In The Event That Covid-19 Could Spread Through The Internet,1
402,Man Just Buying One Of Every Cleaning Product In Case Trump Announces It’s Coronavirus Cure,1
403,British Royal Family Orders Citizens To Leave U.K. Until Prince Charles Recovers,1
404,Woman Working From Home Instinctively Tries To Steal Tampons From Own Bathroom,1
405,OGN Investigates: We Exposed An Orphan To Nothing But Violent Games For The First 12 Years Of His Life And While It Didn’t Make Him Violent He Sure Came Out Weird,1
406,Everything You Need To Know About ‘Half-Life: Alyx’,1
407,Trump Suggests Ceding New York To Coronavirus As Possible Appeasement Strategy,1
408,Russia Pledges To Run Completely Positive Disinformation Campaign In 2020,1
409,Trump Urges Loosening CDC Restrictions To Let Coronavirus Get To Work,1
410,Olympic Dressage Rider Enraged After Spending Past 4 Years Jauntily Trotting Around On Horse For Nothing,1
411,GOP Urges End Of Quarantine For Lifeless Bipedal Automatons That Make Economy Go,1
412,"God Possesses Pope Francis’s Body, Spins Head Around In Miraculous Sunday Mass",1
413,Restless Trump Can’t Believe He Stuck Inside With Nothing To Do But Be President,1
414,Coronavirus Forces Landlord To Cut Back On Taking Care Of Building From 1 To 0 Hours A Week,1
415,"‘This Tastes Like Nothing, I Must Have Coronavirus,’ Says Man Who Has Only Eaten Mac And Cheese For Last 8 Meals",1
416,Self-Isolated Woman Going So Crazy She’s Started Talking To Her Spouse,1
417,Nation Close To Getting Videoconferencing Software To Work,1
418,"Dog Not Sure How To Interpret Crazy Dream Where It Saw Squirrel, Barked At Squirrel",1
419,OGN’s Best Games To Play During The Coronavirus Quarantine,1
420,Disturbing New Study Finds American 5th-Graders Only Absorbing Targeted Advertisements At 1st-Grade Level,1
421,NASA Announces They Definitely Just Destroyed An Asteroid,1
422,Experts Warn Americans Could Still Be Dealing With Coronavirus As Late As Tomorrow Afternoon,1
423,Amazing Lore: ‘Doom Eternal’ Creators Confirm Every Demon You Fight In The Game Went To Hell For Masturbating As Teenagers,1
424,Trump Orders Manufacturers To Drastically Ramp Up Production Of Hospital Gift Shop Supplies,1
425,Hospital Holding Back Extra Coronavirus Test Kit In Case Josh Duhamel Needs One,1
426,Richard Burr Wondering When Profiting Off Mass Suffering Suddenly Became A Crime In This Country,1
427,"‘Animal Crossing: New Horizons’ Developers Confirm No One Can Hurt You Here, No One Can Make You Scared",1
428,Trump Administration Releases Best Case Scenario Projections For Coronavirus Where 8 Million Iranian People Die,1
429,"Dark, Ominous Storm Clouds Atop Mount Money Indicate Recession Could Be Near",1
430,Trump Seeks To Stimulate Economy By Sending Rare Autographed Photo To Every American,1
431,Defiant 123-Year-Old Not Going To Let Coronavirus Stop Him From Hanging Out With Friends,1
432,Woman Annoyed Cat Would Rather Play With Hair Tie Than Expensive Gaming Console She Bought It,1
433,Triumphant Jared Kushner Announces Plan To Move CDC Headquarters To Jerusalem,1
434,Huge Announcement: Sony Just Revealed The PS5 Can Function As A Makeshift Gravestone To Mark The Site Of Your Shallow Burial,1
435,Marina Abramović Stolen In Daring Performance Art Heist,1
436,Employee Working From Home Frantically Trying To Finish Report By End Of Days,1
437,Microsoft Confirms Xbox Series X Next-Gen Graphics Will Finally Allow Games That Are All Realistic Hair And Water,1
438,"Trump Quietly Checks With Aides To Make Sure He’d Be Included In Receiving $1,000 Government Checks",1
439,‘The Onion’ Looks Back On Tom Brady’s Career As The New England Patriots All-Time Greatest Kisser,1
440,Trump Hits Back At China By Announcing U.S. Will Also Expel American Journalists,1
441,Bucs Sign Replacement-Level Veteran To Hold Down QB Position Until They Draft Starter,1
442,Frustrated Dog Has No Time To Jerk Off Now That Owner Home All Day,1
443,Conservative Worries Relief Checks Would Discourage Americans From Providing For Selves By Killing Him And Taking His Property,1
444,"Amazon Hires 100,000 New Workers To Cram In Close Quarters Just For Kicks",1
445,Kansas Basketball Devastated They Won’t Get Opportunity To Vacate National Championship,1
446,"Fiat Recalls More Than 10,000 Cars For Not Looking Small And Weird Enough",1
447,Nation’s 108 Million Service Industry Workers Assure Public That Job Is Just Way To Stay Busy After Winning Lottery Years Ago,1
448,CDC Urges Americans To Prevent Spread Of Germs By Beatboxing Into Elbow,1
449,Tom Brady: ‘I Want To Thank All The Insufferable New England Fans For Giving Me A Reason To Get The Hell Out Of Here’,1
450,Amazing Detail: Every Game In ‘MLB The Show’ Will Feature A Frustrated Father Sitting In The Stands Next To His Husky Son Playing A Nintendo DS,1
451,Congress Allocates $2 Trillion To Bail Out Struggling Bailout Industry,1
452,Biden Pledges To Select Woman As Vice President Since Position Doesn’t Entail Much Anyway,1
453,Woman Tries To Spark Casual Chat In Long Grocery Store Line As If She Not Desperately Attempting To Outrun Death,1
454,Outbreaks In Victorian England Confirm Coronavirus Capable Of Spreading Through Time,1
455,"Biden, Sanders Go Head-To-Head In Debate",1
456,Pfizer Pours All Resources Into Developing New Hyper-Depressant Pill To Help Americans Ease Transition Into Self-Quarantining,1
457,Porn Industry Leaders Announce Immediate Closure Of All Orifices,1
458,Report: Cat Can Tell You’ve Been Drinking Again,1
459,Idaho Governor Orders State’s Restaurant To Be Shut Down,1
460,Divorced Mom At Point In Life Where She Figures She Might As Well Start Writing Erotic Letters To Men In Prison,1
461,An Alarming Crime Scene In New England,1
462,Trump Advises Americans Worried About Coronavirus To Just Get Doctor Who Always Tells Them They In Perfect Health,1
463,‘I Have Coronavirus And I Am Dead’ Says Trump Furthering Confusion Over COVID-19,1
464,Frustrated Jared Kushner Doesn’t Get Why Everyone In Media Attacking His Qualifications Like They Didn’t Just Get Jobs Through Nepotism Too,1
465,Kushner Announces Doctors HATE Him After He Discovered One Weird Trick To CURE Coronavirus,1
466,Trump Assures Americans He Called 911 To Report Coronavirus Outbreak,1
467,Health Experts Worry Coronavirus Will Overwhelm America’s GoFundMe System,1
468,Everything You Need To Know About ‘Nioh 2’,1
469,Guests Spit Mouthfuls Of Tuna Into Buckets At StarKist Cannery Tour Tasting Room,1
470,Orioles Suggest That MLB Maybe Consider Canceling Entire Season Just To Be Totally Safe,1
471,‘New York Times’ Offering Free Access To Obituaries During Coronavirus Outbreak,1
472,Federal Reserve Takes Drastic Action By Pumping $1.5 Trillion Into The Ether,1
473,Italy Travel Ban Gives Rise To Underground Network Of Gondoliers Smuggling Tourists Into Country,1
474,James Harden Pledges 10 Million Dollar Bills To Keep Nation’s Strip Clubs Afloat During Pandemic,1
475,Green Giant Takes A Stand Against Gun Violence,1
476,Top U.S. Health Experts: ‘Hold On To Your Fucking Seats Because This Bitch Hasn’t Even Thought About Starting Yet’,1
477,Best Buy CEO Humbly Asks If Everyone Can Go Out And Buy A Cord Or Something To Help With Company’s Coronavirus Losses,1
478,Harvey Weinstein Placed Under Intensive Suicide Encouragement At Rikers Island,1
479,Coworkers At Bathroom Sink Locked In Tense Standoff Over Who Going To Wash Hands Longer,1
480,‘You A Pumpkin-Headed Bitch’ Announces Bus Teenager,1
481,BP Executives Combat Negative Perceptions Of Fossil Fuel Companies By Putting Iceberg In Hotel Room With Murdered Prostitute,1
482,Judge Rules Led Zeppelin Did Not Steal ‘Stairway To Heaven’ Riff,1
483,Son-Of-A-Bitch Mouse Solves Maze Researchers Spent Months Building,1
484,"‘I Can’t Wait To Dress Up As The Coronavirus For Halloween,’ Says Man Who Will Be Dead By May",1
485,Biden Extends Olive Branch To Biden Supporters,1
486,Tulsi Gabbard Named Democratic Nominee After Discovery Of Obscure Rule That Grants Nomination To Whoever Wins 0.7% Of The Vote In Missouri,1
487,Girlfriend Making Playlist Of Bands You Might Like To Associate With Her Forever,1
488,Dole Introduces New Voice-Activated Grapefruit,1
489,Is Bernie Sanders Too Old To Be The Next James Bond?,1
490,Lucky Cruise Passengers Get Bunch Of Extra Days On Ship,1
491,Things Must Be Getting Pretty Serious For Girlfriend’s Dad To Gift Bottle Of BBQ Sauce,1
492,Insecure Man Worried Everyone At Gym Will Stare At His Perfectly Chiseled Body,1
493,Cashier Enlists Assistance Of Slightly More Competent Cashier,1
494,"‘Vote Blue No Matter Who, Vote Blue No Matter Who,’ Chants Man Filling In Every Bubble On Democratic Primary Ballot",1
495,CDC Advises Americans To Protect Against Coronavirus By Piling Into This Here Tub For A Scrubbin’,1
